data;date;place;place2;latitude;longitude
#gempa (update) mag:4.2, 27-mar-23 19:52:41 wib, lok:3.96 ls, 133.43 bt (pusat gempa berada di laut 94 km baratdaya kaimana), kedlmn:10 km dirasakan (mmi) ii kaimana #bmkg;2022-03-27;kaimana;;-3.96;133.43
#gempa dirasakan magnitudo: 4.2, kedalaman: 10 km, 27 mar 2023 19:52:41 wib, koordinat: 3.96 ls-133.43 bt (pusat gempa berada di laut 94 km baratdaya kaimana) #bmkg;2022-03-27;kaimana;;-3.96;133.43
"#gempa mag:4.2, 27-mar-2023 19:52:40wib, lok:4.01ls, 133.63bt (87 km baratdaya kaimana-papuabrt), kedlmn:10 km #bmkg 
disclaimer:informasi ini mengutamakan kecepatan, sehingga hasil pengolahan data belum stabil dan bisa berubah seiring kelengkapan data";2022-03-27;kaimana;papuabrt;-4.01;133.63
"#gempa mag:3.4, 27-mar-2023 19:22:42wib, lok:0.99lu, 121.02bt (31 km timurlaut toli-toli-sulteng), kedlmn:36 km #bmkg 
disclaimer:informasi ini mengutamakan kecepatan, sehingga hasil pengolahan data belum stabil dan bisa berubah seiring kelengkapan data";2022-03-27;toli;sulteng;0.99;121.02
"#gempa mag:2.9, 27-mar-2023 16:18:34wib, lok:1.02ls, 120.23bt (56 km timurlaut sigi-sulteng), kedlmn:10 km #bmkg 
disclaimer:informasi ini mengutamakan kecepatan, sehingga hasil pengolahan data belum stabil dan bisa berubah seiring kelengkapan data";2022-03-27;sigi;sulteng;-1.02;120.23
"#gempa mag:3.5, 27-mar-2023 16:15:12wib, lok:3.27ls, 100.43bt (108 km baratdaya mukomuko-bengkulu), kedlmn:10 km #bmkg 
disclaimer:informasi ini mengutamakan kecepatan, sehingga hasil pengolahan data belum stabil dan bisa berubah seiring kelengkapan data";2022-03-27;mukomuko;bengkulu;-3.27;100.43
"#gempa mag:3.9, 27-mar-2023 11:57:23wib, lok:3.93ls, 133.55bt (83 km baratdaya kaimana-papuabrt), kedlmn:10 km #bmkg 
disclaimer:informasi ini mengutamakan kecepatan, sehingga hasil pengolahan data belum stabil dan bisa berubah seiring kelengkapan data";2022-03-27;kaimana;papuabrt;-3.93;133.55
"#gempa mag:2.9, 27-mar-2023 11:34:02wib, lok:2.25ls, 120.85bt (51 km baratlaut luwutimur-sulsel), kedlmn:10 km #bmkg 
disclaimer:informasi ini mengutamakan kecepatan, sehingga hasil pengolahan data belum stabil dan bisa berubah seiring kelengkapan data";2022-03-27;luwutimur;sulsel;-2.25;120.85
#gempa mag:5.1, 27-mar-23 07:44:49 wib, lok:5.40 lu,125.91 bt (177 km baratlaut melonguane-sulut), kedlmn:10 km, tdk berpotensi tsunami #bmkg;2022-03-27;melonguane;sulut;5.40;125.91
#gempa magnitudo: 5.1, kedalaman: 10 km, 27 mar 2023 07:44:49 wib, koordinat: 5.40 lu-125.91 bt (177 km baratlaut melonguane-sulut), tidak berpotensi tsunami #bmkg;2022-03-27;melonguane;sulut;5.40;125.91
"#gempa mag:4.7, 27-mar-2023 07:36:59wib, lok:7.12ls, 129.76bt (196 km baratlaut malukutenggarabrt), kedlmn:169 km #bmkg 
disclaimer:informasi ini mengutamakan kecepatan, sehingga hasil pengolahan data belum stabil dan bisa berubah seiring kelengkapan data";2022-03-27;malukutenggarabrt;;-7.12;129.76
"#gempa mag:4.1, 27-mar-2023 06:07:16wib, lok:7.91ls, 127.98bt (34 km timurlaut malukubrtdaya), kedlmn:10 km #bmkg 
disclaimer:informasi ini mengutamakan kecepatan, sehingga hasil pengolahan data belum stabil dan bisa berubah seiring kelengkapan data";2022-03-27;malukubrtdaya;;-7.91;127.98
"#gempa mag:2.4, 27-mar-2023 05:45:49wib, lok:8.25ls, 116.45bt (34 km timurlaut lombokutara-ntb), kedlmn:10 km #bmkg 
disclaimer:informasi ini mengutamakan kecepatan, sehingga hasil pengolahan data belum stabil dan bisa berubah seiring kelengkapan data";2022-03-27;lombokutara;ntb;-8.25;116.45
"#gempa mag:2.0, 27-mar-2023 05:42:46wib, lok:8.46ls, 118.72bt (1 km baratdaya bima-ntb), kedlmn:161 km #bmkg 
disclaimer:informasi ini mengutamakan kecepatan, sehingga hasil pengolahan data belum stabil dan bisa berubah seiring kelengkapan data";2022-03-27;bima;ntb;-8.46;118.72
"#gempa mag:4.2, 27-mar-2023 04:46:54wib, lok:10.77ls, 113.23bt (289 km baratdaya jember-jatim), kedlmn:10 km #bmkg 
disclaimer:informasi ini mengutamakan kecepatan, sehingga hasil pengolahan data belum stabil dan bisa berubah seiring kelengkapan data";2022-03-27;jember;jatim;-10.77;113.23
"#gempa mag:4.1, 27-mar-2023 04:46:53wib, lok:10.85ls, 113.21bt (298 km baratdaya jember-jatim), kedlmn:10 km #bmkg 
disclaimer:informasi ini mengutamakan kecepatan, sehingga hasil pengolahan data belum stabil dan bisa berubah seiring kelengkapan data";2022-03-27;jember;jatim;-10.85;113.21
"#gempa mag:4.1, 27-mar-2023 04:46:54wib, lok:10.84ls, 113.21bt (297 km baratdaya jember-jatim), kedlmn:10 km #bmkg 
disclaimer:informasi ini mengutamakan kecepatan, sehingga hasil pengolahan data belum stabil dan bisa berubah seiring kelengkapan data";2022-03-27;jember;jatim;-10.84;113.21
"#gempa mag:2.4, 27-mar-2023 04:19:50wib, lok:8.22ls, 116.40bt (30 km timurlaut lombokutara-ntb), kedlmn:14 km #bmkg 
disclaimer:informasi ini mengutamakan kecepatan, sehingga hasil pengolahan data belum stabil dan bisa berubah seiring kelengkapan data";2022-03-27;lombokutara;ntb;-8.22;116.40
"#gempa mag:3.0, 27-mar-2023 03:05:55wib, lok:1.20ls, 119.70bt (28 km baratlaut sigi-sulteng), kedlmn:10 km #bmkg 
disclaimer:informasi ini mengutamakan kecepatan, sehingga hasil pengolahan data belum stabil dan bisa berubah seiring kelengkapan data";2022-03-27;sigi;sulteng;-1.20;119.70
"#gempa mag:3.5, 27-mar-2023 02:56:00wib, lok:8.84ls, 110.96bt (75 km baratdaya pacitan-jatim), kedlmn:10 km #bmkg 
disclaimer:informasi ini mengutamakan kecepatan, sehingga hasil pengolahan data belum stabil dan bisa berubah seiring kelengkapan data";2022-03-27;pacitan;jatim;-8.84;110.96
"#gempa mag:2.7, 27-mar-2023 02:48:09wib, lok:9.42ls, 114.92bt (77 km baratdaya kutaselatan-bali), kedlmn:28 km #bmkg 
disclaimer:informasi ini mengutamakan kecepatan, sehingga hasil pengolahan data belum stabil dan bisa berubah seiring kelengkapan data";2022-03-27;kutaselatan;bali;-9.42;114.92
#gempa (update) mag:5.0, 27-mar-23 01:39:59 wib, lok:7.53 ls, 130.10 bt (pusat gempa berada di laut 142 baratlaut maluku tenggara barat), kedlmn:70 km dirasakan (mmi) iii dawelor #bmkg;2022-03-27;barat;;-7.53;130.10
#gempa dirasakan magnitudo: 5.0, kedalaman: 70 km, 27 mar 2023 01:39:59 wib, koordinat: 7.53 ls-130.10 bt (pusat gempa berada di laut 142 baratlaut maluku tenggara barat) #bmkg;2022-03-27;barat;;-7.53;130.10
"#gempa mag:4.9, 27-mar-2023 01:39:58wib, lok:7.45ls, 130.28bt (127 km baratlaut malukutenggarabrt), kedlmn:10 km #bmkg 
disclaimer:informasi ini mengutamakan kecepatan, sehingga hasil pengolahan data belum stabil dan bisa berubah seiring kelengkapan data";2022-03-27;malukutenggarabrt;;-7.45;130.28
#gempa mag:5.0, 27-mar-23 01:39:59 wib, lok:7.53 ls,130.10 bt (142 km baratlaut malukutenggarabrt), kedlmn:70 km, tdk berpotensi tsunami #bmkg;2022-03-27;malukutenggarabrt;;-7.53;130.10
#gempa magnitudo: 5.0, kedalaman: 70 km, 27 mar 2023 01:39:59 wib, koordinat: 7.53 ls-130.10 bt (142 km baratlaut malukutenggarabrt), tidak berpotensi tsunami #bmkg;2022-03-27;malukutenggarabrt;;-7.53;130.10
"#gempa mag:4.0, 27-mar-2023 01:22:25wib, lok:6.51ls, 104.12bt (130 km baratdaya tanggamus-lampung), kedlmn:10 km #bmkg 
disclaimer:informasi ini mengutamakan kecepatan, sehingga hasil pengolahan data belum stabil dan bisa berubah seiring kelengkapan data";2022-03-27;tanggamus;lampung;-6.51;104.12
"#gempa mag:3.6, 27-mar-2023 00:30:03wib, lok:8.24ls, 116.42bt (31 km timurlaut lombokutara-ntb), kedlmn:12 km #bmkg 
disclaimer:informasi ini mengutamakan kecepatan, sehingga hasil pengolahan data belum stabil dan bisa berubah seiring kelengkapan data";2022-03-27;lombokutara;ntb;-8.24;116.42
"#gempa mag:3.8, 27-mar-2023 00:04:10wib, lok:0.69lu, 126.92bt (50 km baratdaya ternate-malut), kedlmn:24 km #bmkg 
disclaimer:informasi ini mengutamakan kecepatan, sehingga hasil pengolahan data belum stabil dan bisa berubah seiring kelengkapan data";2022-03-27;ternate;malut;0.69;126.92
#gempa (update) mag:1.6, 26-mar-23 22:11:20 wib, lok:8.07 ls, 110.32 bt (pusat gempa berada dilaut 19 km baratdaya bantul), kedlmn:10 km dirasakan (mmi) ii ringinharjo, ii pundong #bmkg;2022-03-26;bantul;;-8.07;110.32
#gempa dirasakan magnitudo: 1.6, kedalaman: 10 km, 26 mar 2023 22:11:20 wib, koordinat: 8.07 ls-110.32 bt (pusat gempa berada dilaut 19 km baratdaya bantul) #bmkg;2022-03-26;bantul;;-8.07;110.32
"#gempa mag:4.5, 26-mar-2023 22:53:40wib, lok:4.25lu, 126.46bt (36 km baratlaut melonguane-sulut), kedlmn:104 km #bmkg 
disclaimer:informasi ini mengutamakan kecepatan, sehingga hasil pengolahan data belum stabil dan bisa berubah seiring kelengkapan data";2022-03-26;melonguane;sulut;4.25;126.46
"#gempa mag:3.5, 26-mar-2023 22:11:14wib, lok:6.43ls, 105.14bt (54 km baratlaut sumur-banten), kedlmn:10 km #bmkg 
disclaimer:informasi ini mengutamakan kecepatan, sehingga hasil pengolahan data belum stabil dan bisa berubah seiring kelengkapan data";2022-03-26;sumur;banten;-6.43;105.14
"#gempa mag:3.3, 26-mar-2023 21:56:59wib, lok:1.38ls, 99.87bt (78 km baratdaya pesisirselatan-sumbar), kedlmn:10 km #bmkg 
disclaimer:informasi ini mengutamakan kecepatan, sehingga hasil pengolahan data belum stabil dan bisa berubah seiring kelengkapan data";2022-03-26;pesisirselatan;sumbar;-1.38;99.87
"#gempa mag:2.9, 26-mar-2023 19:48:11wib, lok:2.12ls, 121.22bt (51 km timurlaut luwutimur-sulsel), kedlmn:10 km #bmkg 
disclaimer:informasi ini mengutamakan kecepatan, sehingga hasil pengolahan data belum stabil dan bisa berubah seiring kelengkapan data";2022-03-26;luwutimur;sulsel;-2.12;121.22
#gempa mag:5.3, 26-mar-23 19:41:12 wib, lok:4.81 ls,131.89 bt (131 km baratlaut tual-maluku), kedlmn:10 km, tdk berpotensi tsunami #bmkg;2022-03-26;tual;maluku;-4.81;131.89
#gempa magnitudo: 5.3, kedalaman: 10 km, 26 mar 2023 19:41:12 wib, koordinat: 4.81 ls-131.89 bt (131 km baratlaut tual-maluku), tidak berpotensi tsunami #bmkg;2022-03-26;tual;maluku;-4.81;131.89
"#gempa mag:5.4, 26-mar-2023 19:41:13wib, lok:4.86ls, 131.90bt (127 km baratlaut tual-maluku), kedlmn:69 km #bmkg 
disclaimer:informasi ini mengutamakan kecepatan, sehingga hasil pengolahan data belum stabil dan bisa berubah seiring kelengkapan data";2022-03-26;tual;maluku;-4.86;131.90
#gempa (update) mag:4.9, 26-mar-23 17:43:46 wib, lok:7.38 ls, 130.31 bt (pusat gempa berada di laut 98 km timurlaut tepa), kedlmn:14 km dirasakan (mmi) iii dawelor #bmkg;2022-03-26;tepa;;-7.38;130.31
#gempa dirasakan magnitudo: 4.9, kedalaman: 14 km, 26 mar 2023 17:43:46 wib, koordinat: 7.38 ls-130.31 bt (pusat gempa berada di laut 98 km timurlaut tepa) #bmkg;2022-03-26;tepa;;-7.38;130.31
"#gempa mag:2.8, 26-mar-2023 18:55:02wib, lok:2.10ls, 121.17bt (53 km baratlaut luwutimur-sulsel), kedlmn:10 km #bmkg 
disclaimer:informasi ini mengutamakan kecepatan, sehingga hasil pengolahan data belum stabil dan bisa berubah seiring kelengkapan data";2022-03-26;luwutimur;sulsel;-2.10;121.17
"#gempa mag:5.2, 26-mar-2023 17:43:45wib, lok:7.39ls, 130.27bt (132 km baratlaut malukutenggarabrt), kedlmn:13 km #bmkg 
disclaimer:informasi ini mengutamakan kecepatan, sehingga hasil pengolahan data belum stabil dan bisa berubah seiring kelengkapan data";2022-03-26;malukutenggarabrt;;-7.39;130.27
"#gempa mag:4.1, 26-mar-2023 16:40:04wib, lok:3.80ls, 134.86bt (104 km baratdaya nabire-papua), kedlmn:10 km #bmkg 
disclaimer:informasi ini mengutamakan kecepatan, sehingga hasil pengolahan data belum stabil dan bisa berubah seiring kelengkapan data";2022-03-26;nabire;papua;-3.80;134.86
"#gempa mag:3.0, 26-mar-2023 16:36:21wib, lok:2.97ls, 127.95bt (29 km baratlaut serambagianbarat-maluku), kedlmn:18 km #bmkg 
disclaimer:informasi ini mengutamakan kecepatan, sehingga hasil pengolahan data belum stabil dan bisa berubah seiring kelengkapan data";2022-03-26;serambagianbarat;maluku;-2.97;127.95
#gempa (update) mag:2.7, 26-mar-23 16:13:45 wib, lok:6.86 ls, 107.10 bt (pusat gempa berada di darat 6 km barat daya kab. cianjur), kedlmn:11 km dirasakan (mmi) ii cibeber, ii warungkondang, ii cianjur, iii cugenang, iii cipanas #bmkg;2022-03-26;cianjur;;-6.86;107.10
#gempa (update) mag:2.7, 26-mar-23 16:13:45 wib, lok:6.86 ls, 107.10 bt (pusat gempa berada di darat 6 km barat daya kab. cianjur), kedlmn:11 km dirasakan (mmi) ii cibeber, ii warungkondang, ii cianjur #bmkg;2022-03-26;cianjur;;-6.86;107.10
#gempa dirasakan magnitudo: 2.7, kedalaman: 11 km, 26 mar 2023 16:13:45 wib, koordinat: 6.86 ls-107.10 bt (pusat gempa berada di darat 6 km barat daya kab. cianjur) #bmkg;2022-03-26;cianjur;;-6.86;107.10
"#gempa mag:3.3, 26-mar-2023 15:51:13wib, lok:0.41ls, 132.12bt (51 km baratlaut tambrauw-papuabrt), kedlmn:10 km #bmkg 
disclaimer:informasi ini mengutamakan kecepatan, sehingga hasil pengolahan data belum stabil dan bisa berubah seiring kelengkapan data";2022-03-26;tambrauw;papuabrt;-0.41;132.12
"#gempa mag:2.9, 26-mar-2023 14:31:32wib, lok:9.43ls, 119.21bt (5 km tenggara tambolaka-ntt), kedlmn:10 km #bmkg 
disclaimer:informasi ini mengutamakan kecepatan, sehingga hasil pengolahan data belum stabil dan bisa berubah seiring kelengkapan data";2022-03-26;tambolaka;ntt;-9.43;119.21
"#gempa mag:2.8, 26-mar-2023 11:46:06wib, lok:8.73ls, 121.08bt (14 km timurlaut bajawa-ngada-ntt), kedlmn:118 km #bmkg 
disclaimer:informasi ini mengutamakan kecepatan, sehingga hasil pengolahan data belum stabil dan bisa berubah seiring kelengkapan data";2022-03-26;ngada;ntt;-8.73;121.08
"#gempa mag:2.7, 26-mar-2023 11:20:47wib, lok:9.16ls, 119.33bt (30 km timurlaut tambolaka-ntt), kedlmn:63 km #bmkg 
disclaimer:informasi ini mengutamakan kecepatan, sehingga hasil pengolahan data belum stabil dan bisa berubah seiring kelengkapan data";2022-03-26;tambolaka;ntt;-9.16;119.33
"#gempa mag:2.5, 26-mar-2023 10:00:32wib, lok:4.75lu, 96.18bt (29 km baratdaya kab-pidiejaya-aceh), kedlmn:10 km #bmkg 
disclaimer:informasi ini mengutamakan kecepatan, sehingga hasil pengolahan data belum stabil dan bisa berubah seiring kelengkapan data";2022-03-26;pidiejaya;aceh;4.75;96.18
"#gempa mag:4.4, 26-mar-2023 09:53:29wib, lok:5.32lu, 94.70bt (93 km baratdaya kota-sabang-aceh), kedlmn:14 km #bmkg 
disclaimer:informasi ini mengutamakan kecepatan, sehingga hasil pengolahan data belum stabil dan bisa berubah seiring kelengkapan data";2022-03-26;sabang;aceh;5.32;94.70
"#gempa mag:3.7, 26-mar-2023 08:45:18wib, lok:9.01ls, 112.63bt (97 km tenggara kab-malang-jatim), kedlmn:10 km #bmkg 
disclaimer:informasi ini mengutamakan kecepatan, sehingga hasil pengolahan data belum stabil dan bisa berubah seiring kelengkapan data";2022-03-26;malang;jatim;-9.01;112.63
#gempa (update) mag:3.7, 26-mar-23 07:48:26 wib, lok:0.45 ls, 100.16 bt (pusat gempa berada di darat 20 km tenggara agam), kedlmn:2 km dirasakan (mmi) iii kab. agam #bmkg;2022-03-26;agam;;-0.45;100.16
#gempa dirasakan magnitudo: 3.7, kedalaman: 2 km, 26 mar 2023 07:48:26 wib, koordinat: 0.45 ls-100.16 bt (pusat gempa berada di darat 20 km tenggara agam) #bmkg;2022-03-26;agam;;-0.45;100.16
#gempa (update) mag:3.6, 26-mar-23 07:48:26 wib, lok:0.41 ls, 100.19 bt (pusat gempa berada di darat 20 km tenggara agam), kedlmn:10 km dirasakan (mmi) iii kab. agam #bmkg;2022-03-26;agam;;-0.41;100.19
#gempa dirasakan magnitudo: 3.6, kedalaman: 10 km, 26 mar 2023 07:48:26 wib, koordinat: 0.41 ls-100.19 bt (pusat gempa berada di darat 20 km tenggara agam) #bmkg;2022-03-26;agam;;-0.41;100.19
"#gempa mag:3.6, 26-mar-2023 07:48:27wib, lok:0.40ls, 100.23bt (18 km baratdaya bukittinggi-sumbar), kedlmn:10 km #bmkg 
disclaimer:informasi ini mengutamakan kecepatan, sehingga hasil pengolahan data belum stabil dan bisa berubah seiring kelengkapan data";2022-03-26;bukittinggi;sumbar;-0.40;100.23
"#gempa mag:3.9, 26-mar-2023 07:42:01wib, lok:8.21ls, 119.58bt (47 km baratlaut labuanbajo-ntt), kedlmn:168 km #bmkg 
disclaimer:informasi ini mengutamakan kecepatan, sehingga hasil pengolahan data belum stabil dan bisa berubah seiring kelengkapan data";2022-03-26;labuanbajo;ntt;-8.21;119.58
#gempa (update) mag:4.4, 26-mar-23 05:53:17 wib, lok:1.17 lu, 128.37 bt (pusat gempa berada di darat 20 km baratdaya halmahera timur), kedlmn:5 km dirasakan (mmi) iii wasile, ii - iii buli #bmkg;2022-03-26;halmaheratimur;;1.17;128.37
#gempa dirasakan magnitudo: 4.4, kedalaman: 5 km, 26 mar 2023 05:53:17 wib, koordinat: 1.17 lu-128.37 bt (pusat gempa berada di darat 20 km baratdaya halmahera timur) #bmkg;2022-03-26;halmaheratimur;;1.17;128.37
"#gempa mag:4.6, 26-mar-2023 05:53:19wib, lok:1.16lu, 128.21bt (34 km baratdaya halmaheratimur-malut), kedlmn:10 km #bmkg 
disclaimer:informasi ini mengutamakan kecepatan, sehingga hasil pengolahan data belum stabil dan bisa berubah seiring kelengkapan data";2022-03-26;halmaheratimur;malut;1.16;128.21
"#gempa mag:4.3, 26-mar-2023 03:12:19wib, lok:2.94ls, 136.91bt (28 km tenggara waropen-papua), kedlmn:75 km #bmkg 
disclaimer:informasi ini mengutamakan kecepatan, sehingga hasil pengolahan data belum stabil dan bisa berubah seiring kelengkapan data";2022-03-26;waropen;papua;-2.94;136.91
"#gempa mag:2.1, 26-mar-2023 02:47:47wib, lok:2.28ls, 121.04bt (36 km baratlaut luwutimur-sulsel), kedlmn:21 km #bmkg 
disclaimer:informasi ini mengutamakan kecepatan, sehingga hasil pengolahan data belum stabil dan bisa berubah seiring kelengkapan data";2022-03-26;luwutimur;sulsel;-2.28;121.04
"#gempa mag:4.2, 26-mar-2023 01:58:12wib, lok:4.23ls, 137.04bt (68 km tenggara deiyai-papua), kedlmn:10 km #bmkg 
disclaimer:informasi ini mengutamakan kecepatan, sehingga hasil pengolahan data belum stabil dan bisa berubah seiring kelengkapan data";2022-03-26;deiyai;papua;-4.23;137.04
"#gempa mag:2.2, 26-mar-2023 00:47:27wib, lok:0.37lu, 121.84bt (15 km baratdaya pohuwato-gorontalo), kedlmn:184 km #bmkg 
disclaimer:informasi ini mengutamakan kecepatan, sehingga hasil pengolahan data belum stabil dan bisa berubah seiring kelengkapan data";2022-03-26;pohuwato;gorontalo;0.37;121.84
"#gempa mag:4.0, 25-mar-2023 23:32:20wib, lok:8.84ls, 109.78bt (121 km baratdaya kulonprogo-diy), kedlmn:11 km #bmkg 
disclaimer:informasi ini mengutamakan kecepatan, sehingga hasil pengolahan data belum stabil dan bisa berubah seiring kelengkapan data";2022-03-25;kulonprogo;diy;-8.84;109.78
"#gempa mag:2.5, 25-mar-2023 22:27:46wib, lok:9.79ls, 120.72bt (51 km timurlaut wula-waijelu-ntt), kedlmn:13 km #bmkg 
disclaimer:informasi ini mengutamakan kecepatan, sehingga hasil pengolahan data belum stabil dan bisa berubah seiring kelengkapan data";2022-03-25;waijelu;ntt;-9.79;120.72
"#gempa mag:3.2, 25-mar-2023 22:14:40wib, lok:2.88lu, 127.42bt (134 km baratlaut daruba-malut), kedlmn:10 km #bmkg 
disclaimer:informasi ini mengutamakan kecepatan, sehingga hasil pengolahan data belum stabil dan bisa berubah seiring kelengkapan data";2022-03-25;daruba;malut;2.88;127.42
"#gempa mag:3.2, 25-mar-2023 21:42:28wib, lok:8.38ls, 108.82bt (75 km baratdaya cilacap-jateng), kedlmn:24 km #bmkg 
disclaimer:informasi ini mengutamakan kecepatan, sehingga hasil pengolahan data belum stabil dan bisa berubah seiring kelengkapan data";2022-03-25;cilacap;jateng;-8.38;108.82
"#gempa mag:2.7, 25-mar-2023 21:29:58wib, lok:3.49ls, 127.86bt (41 km timurlaut buruselatan-maluku), kedlmn:10 km #bmkg 
disclaimer:informasi ini mengutamakan kecepatan, sehingga hasil pengolahan data belum stabil dan bisa berubah seiring kelengkapan data";2022-03-25;buruselatan;maluku;-3.49;127.86
"#gempa mag:4.0, 25-mar-2023 21:19:42wib, lok:3.14ls, 142.82bt (229 km timurlaut keerom-papua), kedlmn:10 km #bmkg 
disclaimer:informasi ini mengutamakan kecepatan, sehingga hasil pengolahan data belum stabil dan bisa berubah seiring kelengkapan data";2022-03-25;keerom;papua;-3.14;142.82
"#gempa mag:3.5, 25-mar-2023 19:45:18wib, lok:2.81lu, 128.37bt (85 km timurlaut daruba-malut), kedlmn:205 km #bmkg 
disclaimer:informasi ini mengutamakan kecepatan, sehingga hasil pengolahan data belum stabil dan bisa berubah seiring kelengkapan data";2022-03-25;daruba;malut;2.81;128.37
"#gempa mag:3.1, 25-mar-2023 17:50:14wib, lok:4.42lu, 96.60bt (35 km baratdaya takengon-acehtengah), kedlmn:10 km #bmkg 
disclaimer:informasi ini mengutamakan kecepatan, sehingga hasil pengolahan data belum stabil dan bisa berubah seiring kelengkapan data";2022-03-25;takengon;acehtengah;4.42;96.60
"#gempa mag:3.7, 25-mar-2023 17:42:06wib, lok:2.24ls, 138.98bt (35 km baratlaut sarmi-papua), kedlmn:48 km #bmkg 
disclaimer:informasi ini mengutamakan kecepatan, sehingga hasil pengolahan data belum stabil dan bisa berubah seiring kelengkapan data";2022-03-25;sarmi;papua;-2.24;138.98
"#gempa mag:4.3, 25-mar-2023 17:17:13wib, lok:2.27ls, 139.06bt (27 km baratlaut sarmi-papua), kedlmn:19 km #bmkg 
disclaimer:informasi ini mengutamakan kecepatan, sehingga hasil pengolahan data belum stabil dan bisa berubah seiring kelengkapan data";2022-03-25;sarmi;papua;-2.27;139.06
